Case_ID,Date,Agent_ID,Department,Resolution_Type,AHT_Min,Resolved,AI_Conversion,Attendance_Rate,Revenue
19597,2025-01-26,A1021,InDesign,Remote Support,22.96,1,1,98.83320267618898,28.7
19598,2025-01-11,A1022,Premiere Pro,Shared Self-Help Article,21.64,1,0,95.337972117797,20.35
19599,2025-01-17,A1022,Acrobat,Shared Self-Help Article,25.58,1,0,92.89216594219548,21.68
19600,2025-01-18,A1018,InDesign,Remote Support,24.15,1,1,99.67989915855543,15.74
19601,2025-01-22,A1005,Illustrator,In Progress,20.1,1,0,93.02382573196034,35.45
19602,2025-01-11,A1029,InDesign,Remote Support,18.7,0,1,92.12456565107931,34.3
19603,2025-01-19,A1013,Acrobat,Remote Support,20.62,1,0,96.79684189659959,41.69
19604,2025-01-28,A1023,Photoshop,Remote Support,18.67,0,0,99.55005417774241,27.81
19605,2025-01-09,A1026,Premiere Pro,Shared Self-Help Article,20.77,1,0,90.36230869463155,19.31
19606,2025-01-15,A1017,Photoshop,Remote Support,21.5,1,0,92.79685575907229,39.35
19607,2025-01-26,A1013,Photoshop,In Progress,16.93,1,1,96.62112757044916,24.6
19608,2025-01-19,A1019,Premiere Pro,In Progress,24.57,0,0,92.03033841703078,31.21
19609,2025-01-11,A1012,Premiere Pro,Remote Support,19.57,0,1,95.45592528199184,20.74
19610,2025-01-15,A1012,Photoshop,Remote Support,17.21,1,0,98.79299534260211,28.17
19611,2025-01-19,A1010,Illustrator,In Progress,19.66,1,1,90.74879730416801,18.34
19612,2025-01-08,A1015,InDesign,Shared Self-Help Article,22.63,1,0,99.12341304777145,27.29
19613,2025-01-19,A1025,Photoshop,Remote Support,21.84,1,0,96.60958656114389,35.83
19614,2025-01-23,A1022,InDesign,Shared Self-Help Article,23.53,1,1,98.2003673614987,20.72
19615,2025-01-24,A1016,Acrobat,Shared Self-Help Article,25.91,0,0,97.95075955690591,39.42
19616,2025-01-09,A1013,Acrobat,In Progress,27.94,1,0,91.06840248272688,11.78
19617,2025-01-13,A1000,Premiere Pro,Remote Support,22.85,1,0,97.21510051656092,32.8
19618,2025-01-18,A1027,Photoshop,Shared Self-Help Article,16.07,0,1,95.19189269579991,21.46
19619,2025-01-03,A1022,Acrobat,Shared Self-Help Article,20.07,1,0,99.23917640750389,28.48
19620,2025-01-10,A1006,Premiere Pro,In Progress,16.4,0,0,99.73571234391052,25.65
19621,2025-01-20,A1003,Illustrator,Remote Support,29.9,1,1,99.72611082915726,28.41
19622,2025-01-11,A1013,Acrobat,Remote Support,31.36,0,0,93.2191149018165,27.23
19623,2025-01-24,A1010,Illustrator,Remote Support,24.67,1,1,94.62460835654865,17.2
19624,2025-01-26,A1023,Photoshop,Shared Self-Help Article,25.71,1,0,92.45876127251286,23.68
19625,2025-01-18,A1028,Illustrator,Remote Support,22.67,0,1,95.17176599346547,38.33
19626,2025-01-13,A1020,Premiere Pro,Shared Self-Help Article,23.25,1,0,95.29323534861575,22.64
19627,2025-01-21,A1018,InDesign,Shared Self-Help Article,13.43,1,1,95.04467856708942,15.66
19628,2025-01-30,A1024,Illustrator,In Progress,21.05,1,0,93.58016301896713,26.56
19629,2025-01-16,A1022,Photoshop,In Progress,17.01,1,0,94.91739614512076,21.63
19630,2025-01-23,A1007,Acrobat,Shared Self-Help Article,22.83,0,0,97.14487157710003,36.51
19631,2025-01-13,A1022,Acrobat,Shared Self-Help Article,21.12,0,1,96.2721230173528,19.55
19632,2025-01-10,A1001,Premiere Pro,In Progress,31.15,0,0,93.42583675236813,12.25
19633,2025-01-29,A1020,Illustrator,Shared Self-Help Article,26.0,0,1,99.62586930381602,32.32
19634,2025-01-09,A1009,Photoshop,Remote Support,22.84,0,0,99.73688898766477,25.9
19635,2025-01-29,A1019,Illustrator,Remote Support,20.09,1,0,94.12592460591677,27.1
19636,2025-01-26,A1000,Photoshop,In Progress,29.8,1,1,92.97675303952246,20.59
19637,2025-01-01,A1012,InDesign,Shared Self-Help Article,21.27,0,1,93.8691763949009,47.95
19638,2025-01-24,A1000,Premiere Pro,Shared Self-Help Article,23.08,1,1,90.7575089924146,48.61
19639,2025-01-21,A1025,InDesign,In Progress,21.63,1,1,93.3544510767507,32.02
19640,2025-01-31,A1001,Acrobat,In Progress,19.4,0,1,91.60954255534742,16.88
19641,2025-01-10,A1018,Acrobat,In Progress,21.6,0,1,94.57359199913799,32.54
19642,2025-01-25,A1006,Acrobat,Remote Support,11.61,0,0,97.14111645852083,42.96
19643,2025-01-26,A1019,Illustrator,Shared Self-Help Article,13.68,0,0,97.92283038013362,49.29
19644,2025-01-31,A1012,InDesign,Remote Support,23.17,0,1,96.30661758807558,16.98
19645,2025-01-30,A1020,Illustrator,Remote Support,29.26,1,0,93.38071119594065,16.0
19646,2025-01-06,A1011,Acrobat,In Progress,23.16,0,0,97.76730839135665,21.82
19647,2025-01-20,A1012,InDesign,Remote Support,17.82,1,0,97.49161405484017,38.22
19648,2025-01-01,A1015,Photoshop,In Progress,14.21,1,0,91.81898267077818,36.45
19649,2025-01-02,A1006,Illustrator,Shared Self-Help Article,25.34,1,1,99.73335470128367,29.73
19650,2025-01-12,A1021,Acrobat,In Progress,18.58,0,1,95.2078494785174,21.39
19651,2025-01-13,A1017,Premiere Pro,Remote Support,24.64,0,1,98.0225883956459,49.04
19652,2025-01-05,A1018,Photoshop,In Progress,23.37,1,1,90.15823798432494,43.53
19653,2025-01-08,A1026,Illustrator,In Progress,23.81,0,0,91.61326619663603,35.67
19654,2025-01-07,A1005,Acrobat,In Progress,21.59,0,1,94.33514956477488,18.54
19655,2025-01-30,A1022,Illustrator,Remote Support,23.34,0,0,92.78542132470275,14.19
19656,2025-01-08,A1023,Premiere Pro,Shared Self-Help Article,20.82,1,0,99.04056167183421,41.72
19657,2025-01-26,A1020,Illustrator,Shared Self-Help Article,18.24,0,0,92.14461702642323,20.75
19658,2025-01-23,A1001,Premiere Pro,Remote Support,16.6,0,1,93.32177919563668,35.5
19659,2025-01-23,A1014,Illustrator,Shared Self-Help Article,9.49,0,0,98.94130990310693,42.55
19660,2025-01-21,A1001,Acrobat,Remote Support,20.51,1,0,94.92728550191366,35.0
19661,2025-01-07,A1011,Photoshop,Remote Support,29.02,1,1,93.52066963800517,15.61
19662,2025-01-13,A1002,Illustrator,Remote Support,25.07,1,0,97.56898344995436,31.17
19663,2025-01-18,A1013,Premiere Pro,In Progress,22.56,0,0,93.37857941935694,48.89
19664,2025-01-05,A1029,Premiere Pro,Shared Self-Help Article,17.75,1,1,90.81116592670156,14.5
19665,2025-01-17,A1027,Acrobat,Remote Support,26.41,1,0,90.36880796318265,17.5
19666,2025-01-25,A1016,Illustrator,Shared Self-Help Article,20.82,1,1,93.8182052075066,22.23
19667,2025-01-16,A1010,InDesign,Remote Support,29.29,0,1,92.66829649915526,37.09
19668,2025-01-02,A1029,Photoshop,Remote Support,16.51,1,0,96.3786439721402,13.34
19669,2025-01-14,A1007,Premiere Pro,Shared Self-Help Article,17.67,1,1,94.07499031978737,30.52
19670,2025-01-30,A1029,Acrobat,Remote Support,17.18,1,0,93.78252435960565,38.42
19671,2025-01-27,A1013,InDesign,In Progress,14.01,1,1,99.82083226511115,40.66
19672,2025-01-01,A1006,InDesign,Remote Support,16.73,1,0,92.75790093865982,41.69
19673,2025-01-03,A1009,InDesign,Remote Support,21.94,1,1,93.97123519677075,26.82
19674,2025-01-28,A1004,Illustrator,Shared Self-Help Article,17.86,1,1,96.1798635936956,27.57
19675,2025-01-02,A1026,Illustrator,Remote Support,2.14,0,0,97.87785591999189,17.02
19676,2025-01-24,A1027,Photoshop,In Progress,26.79,0,0,99.38801185525266,41.86
19677,2025-01-01,A1025,Acrobat,In Progress,13.0,1,1,90.79660258590869,32.1
19678,2025-01-04,A1011,Acrobat,Shared Self-Help Article,24.37,0,0,98.18778689121861,28.08
19679,2025-01-06,A1022,Acrobat,Shared Self-Help Article,21.58,1,0,97.94526203393713,47.3
19680,2025-01-27,A1011,Illustrator,In Progress,32.01,0,0,96.39709578275485,43.2
19681,2025-01-27,A1003,Acrobat,Shared Self-Help Article,26.4,1,0,90.83774175107048,10.29
19682,2025-01-09,A1027,Photoshop,Shared Self-Help Article,18.9,1,1,94.64881855768537,27.31
19683,2025-01-19,A1004,Illustrator,In Progress,17.91,1,0,96.51917113520156,12.5
19684,2025-01-13,A1006,Acrobat,Shared Self-Help Article,28.93,0,1,97.05905525166072,45.84
19685,2025-01-31,A1000,InDesign,Shared Self-Help Article,14.04,1,1,96.33482238405968,30.51
19686,2025-01-30,A1004,Illustrator,Remote Support,22.37,0,0,98.17067094000267,36.21
19687,2025-01-13,A1029,Photoshop,In Progress,20.76,1,0,94.97047066386541,40.1
19688,2025-01-04,A1018,Illustrator,Remote Support,19.7,1,0,91.34318913392123,49.23
19689,2025-01-03,A1004,Photoshop,In Progress,23.19,0,1,96.69294773877728,21.22
19690,2025-01-08,A1010,Photoshop,Remote Support,22.37,0,1,99.32256722548563,18.64
19691,2025-01-14,A1028,InDesign,Shared Self-Help Article,23.71,1,0,91.88709664075691,34.87
19692,2025-01-31,A1010,Acrobat,Shared Self-Help Article,22.11,0,1,96.49300172513966,43.85
19693,2025-01-20,A1013,Premiere Pro,In Progress,23.51,1,1,94.97032595166048,12.07
19694,2025-01-18,A1005,Premiere Pro,Remote Support,21.89,0,1,95.71336402261194,14.49
19695,2025-01-05,A1021,Illustrator,In Progress,18.12,1,1,99.84653026372882,36.44
19696,2025-01-13,A1011,Acrobat,Remote Support,21.44,1,0,93.8494523611334,32.13
19697,2025-01-23,A1020,Acrobat,Remote Support,17.85,0,1,93.25310552277502,11.47
19698,2025-01-30,A1004,Photoshop,Shared Self-Help Article,17.52,0,1,97.99018698396223,32.32
19699,2025-01-02,A1019,Premiere Pro,In Progress,19.74,1,0,92.43789215098862,25.63
19700,2025-01-20,A1026,Premiere Pro,Remote Support,20.82,0,0,91.956532200468,35.45
19701,2025-01-08,A1004,InDesign,Shared Self-Help Article,21.6,1,1,97.00375669949895,19.03
19702,2025-01-08,A1015,Illustrator,In Progress,26.0,0,0,97.26845629710955,45.29
19703,2025-01-04,A1022,InDesign,Remote Support,18.93,1,1,99.36149636459922,31.76
19704,2025-01-24,A1014,InDesign,In Progress,22.4,0,1,91.47755132091133,23.75
19705,2025-01-08,A1016,Acrobat,In Progress,22.01,0,0,95.5165843127739,43.06
19706,2025-01-28,A1005,InDesign,In Progress,18.38,0,1,97.76807669101997,48.46
19707,2025-01-04,A1005,InDesign,Shared Self-Help Article,21.79,1,0,90.2799402761427,27.53
19708,2025-01-20,A1027,Premiere Pro,Remote Support,26.43,0,0,90.37862700804726,38.26
19709,2025-01-18,A1025,Premiere Pro,In Progress,22.35,0,1,94.5199183413954,14.25
19710,2025-01-15,A1028,Acrobat,In Progress,22.55,0,0,98.89669362722992,29.91
19711,2025-01-26,A1013,Illustrator,In Progress,17.89,0,1,97.9877753012841,36.37
19712,2025-01-01,A1012,Photoshop,Shared Self-Help Article,31.26,1,1,96.7575893346838,34.58
19713,2025-01-05,A1022,Photoshop,Remote Support,18.18,1,1,93.76415737298937,18.64
19714,2025-01-23,A1010,InDesign,Remote Support,13.08,1,0,98.58772969550787,17.22
19715,2025-01-20,A1002,InDesign,Shared Self-Help Article,25.72,1,1,96.79697235867944,38.87
19716,2025-01-13,A1005,InDesign,Remote Support,20.85,0,1,95.04232756554791,27.28
19717,2025-01-06,A1026,Acrobat,In Progress,19.9,0,0,93.7575055831484,12.96
19718,2025-01-28,A1018,InDesign,In Progress,18.69,0,1,99.18870969964298,34.65
19719,2025-01-02,A1027,Premiere Pro,Remote Support,30.78,1,0,94.68071770023472,27.36
19720,2025-01-16,A1016,Acrobat,In Progress,23.19,0,1,90.61515036640928,23.94
19721,2025-01-08,A1016,InDesign,Shared Self-Help Article,24.17,1,1,96.35563841598737,30.3
19722,2025-01-14,A1025,Illustrator,Remote Support,22.23,1,1,92.73117100554303,33.88
19723,2025-01-19,A1029,Photoshop,Remote Support,22.77,1,1,94.12674283954438,14.11
19724,2025-01-19,A1024,InDesign,Shared Self-Help Article,28.41,1,0,96.09025644512609,39.2
19725,2025-01-26,A1014,Acrobat,Shared Self-Help Article,20.17,1,1,95.25425158518003,36.71
19726,2025-01-19,A1027,Premiere Pro,Remote Support,14.14,1,1,96.34111230432792,32.9
19727,2025-01-23,A1021,Illustrator,Shared Self-Help Article,25.76,1,1,97.84437883138396,20.1
19728,2025-01-15,A1024,Premiere Pro,Shared Self-Help Article,23.9,1,1,99.54738110594059,14.97
19729,2025-01-19,A1018,Acrobat,Remote Support,21.96,0,0,91.0690634735389,28.45
19730,2025-01-02,A1000,Premiere Pro,In Progress,23.77,1,0,96.20270503522113,23.37
19731,2025-01-06,A1022,Premiere Pro,In Progress,19.57,0,0,97.35685152567014,30.96
19732,2025-01-10,A1029,Premiere Pro,In Progress,21.52,1,1,90.0293006309921,26.44
19733,2025-01-27,A1012,InDesign,Shared Self-Help Article,20.76,1,0,94.63094339203886,43.7
19734,2025-01-29,A1001,Premiere Pro,Remote Support,18.46,0,0,99.52944101355169,45.52
19735,2025-01-11,A1024,Illustrator,In Progress,27.37,1,0,93.9811552469802,22.13
19736,2025-01-10,A1001,InDesign,In Progress,14.36,0,0,92.92700445534123,13.57
19737,2025-01-27,A1022,Illustrator,Remote Support,33.22,1,1,97.35179230987634,42.56
19738,2025-01-07,A1014,Illustrator,In Progress,25.81,1,1,92.2711016967297,21.43
19739,2025-01-25,A1026,InDesign,Remote Support,12.53,1,1,91.87292025828212,35.08
19740,2025-01-31,A1009,Photoshop,Remote Support,20.3,0,1,93.04607936481631,10.2
19741,2025-01-04,A1017,Illustrator,In Progress,20.58,0,1,98.62342938498664,41.02
19742,2025-01-03,A1010,Photoshop,Remote Support,23.38,1,1,94.58850162231032,40.16
19743,2025-01-20,A1001,Acrobat,Shared Self-Help Article,16.47,1,1,93.52014631206278,49.75
19744,2025-01-19,A1023,Premiere Pro,Remote Support,21.58,1,1,92.23439645200395,11.38
19745,2025-01-30,A1021,Premiere Pro,In Progress,20.81,0,1,92.48116675195254,46.61
19746,2025-01-14,A1024,Illustrator,In Progress,17.73,1,1,96.9514610386968,29.21
19747,2025-01-19,A1025,Illustrator,Shared Self-Help Article,17.04,0,1,92.6453606798854,45.4
19748,2025-01-20,A1021,Photoshop,Shared Self-Help Article,26.01,0,1,94.84457797734315,15.9
19749,2025-01-03,A1020,Illustrator,In Progress,12.94,1,1,98.963710836883,27.33
19750,2025-01-15,A1013,Premiere Pro,Remote Support,23.81,1,1,91.72177415028985,10.12
19751,2025-01-11,A1001,Premiere Pro,Shared Self-Help Article,25.41,0,0,95.50262831290044,39.68
19752,2025-01-06,A1014,InDesign,Remote Support,20.33,0,1,90.60143298650867,16.92
19753,2025-01-28,A1005,Acrobat,In Progress,21.68,0,0,99.51116386216985,22.73
19754,2025-01-25,A1027,Acrobat,Remote Support,27.24,0,1,96.49906573865417,16.96
19755,2025-01-06,A1001,Premiere Pro,Remote Support,17.9,0,0,92.36727953271,48.25
19756,2025-01-03,A1024,Premiere Pro,Remote Support,18.41,1,1,94.81607443475622,49.97
19757,2025-01-22,A1016,Illustrator,In Progress,18.94,0,1,91.4126087082996,12.62
19758,2025-01-04,A1029,Illustrator,Remote Support,27.25,0,1,90.51070709387751,40.05
19759,2025-01-22,A1000,Photoshop,Remote Support,27.88,1,0,96.01056983222934,27.28
19760,2025-01-20,A1007,Photoshop,In Progress,14.44,0,0,90.32410902455368,39.43
19761,2025-01-04,A1021,Acrobat,Remote Support,26.45,0,0,98.77358114362698,42.87
19762,2025-01-06,A1015,Illustrator,In Progress,25.51,0,0,97.66018634168343,34.24
19763,2025-01-12,A1007,InDesign,In Progress,29.19,0,0,95.29177773188557,40.14
19764,2025-01-03,A1010,Premiere Pro,Remote Support,23.35,0,0,97.2619654368945,48.35
19765,2025-01-01,A1022,Premiere Pro,Remote Support,21.2,1,1,97.28495352501349,21.09
19766,2025-01-23,A1005,Photoshop,Remote Support,27.15,0,1,93.93184301310046,18.46
19767,2025-01-12,A1026,Premiere Pro,In Progress,24.91,1,0,93.95093229584563,18.32
19768,2025-01-24,A1018,Premiere Pro,Shared Self-Help Article,32.64,1,0,95.96618815448215,18.53
19769,2025-01-09,A1014,Illustrator,Remote Support,26.21,1,1,92.97142414682855,47.89
19770,2025-01-13,A1003,Illustrator,In Progress,22.19,0,0,93.71177544441191,33.04
19771,2025-01-12,A1003,InDesign,Shared Self-Help Article,15.55,1,0,96.33529940172468,48.66
19772,2025-01-23,A1023,Acrobat,Remote Support,18.52,0,1,92.98822605196732,15.17
19773,2025-01-28,A1006,Acrobat,In Progress,14.24,1,0,93.51158158798142,16.63
19774,2025-01-21,A1025,InDesign,In Progress,20.34,0,0,93.93464179982357,21.97
19775,2025-01-31,A1005,Illustrator,In Progress,26.05,0,1,94.79001075297118,47.43
19776,2025-01-09,A1014,Acrobat,Remote Support,21.4,1,1,98.79564600096339,37.64
19777,2025-01-25,A1023,InDesign,Shared Self-Help Article,26.53,0,1,97.27914793085635,19.73
19778,2025-01-14,A1021,Illustrator,Remote Support,23.11,0,0,96.92708205553595,18.34
19779,2025-01-09,A1023,Illustrator,Remote Support,19.4,0,0,95.92076329953225,14.38
19780,2025-01-24,A1013,InDesign,In Progress,21.86,1,0,94.6028021481093,20.69
19781,2025-01-13,A1024,InDesign,Remote Support,23.78,0,1,99.25610891668875,17.52
19782,2025-01-22,A1016,Acrobat,Shared Self-Help Article,22.12,0,1,95.27002547102299,35.36
19783,2025-01-20,A1026,Photoshop,In Progress,22.17,1,1,97.50619307831955,45.33
19784,2025-01-23,A1002,Premiere Pro,Shared Self-Help Article,17.57,0,1,95.72685556541873,31.12
19785,2025-01-29,A1015,Premiere Pro,Remote Support,19.26,1,1,99.73145634279399,20.27
19786,2025-01-08,A1018,Illustrator,Shared Self-Help Article,32.71,0,0,98.51123248285357,12.18
19787,2025-01-26,A1021,Acrobat,Shared Self-Help Article,27.56,0,1,97.20856135077764,15.48
19788,2025-01-06,A1025,Illustrator,In Progress,14.05,0,0,93.61827955399542,10.84
19789,2025-01-30,A1025,Acrobat,Remote Support,9.59,1,1,94.09033681265812,26.7
19790,2025-01-21,A1024,InDesign,Remote Support,21.8,0,0,94.39638617223918,13.73
19791,2025-01-24,A1015,Premiere Pro,Shared Self-Help Article,25.89,1,0,95.40526602293929,25.4
19792,2025-01-03,A1011,InDesign,Shared Self-Help Article,18.82,0,0,91.86901963057863,22.95
19793,2025-01-03,A1026,Photoshop,Remote Support,26.53,0,0,91.12771919484231,12.65
19794,2025-01-31,A1011,InDesign,Shared Self-Help Article,21.72,0,1,94.19160923283567,14.37
19795,2025-01-08,A1024,Illustrator,Shared Self-Help Article,20.6,0,0,93.46038307306083,24.45
19796,2025-01-11,A1008,Photoshop,In Progress,25.2,0,0,96.76777853509893,31.23
19797,2025-01-26,A1014,Premiere Pro,In Progress,18.76,1,1,98.67203381645662,47.45
19798,2025-01-29,A1001,Acrobat,In Progress,19.99,0,0,91.65912847071257,26.49
19799,2025-01-28,A1002,InDesign,Shared Self-Help Article,24.77,1,0,99.33925558843177,13.59
19800,2025-01-28,A1008,Acrobat,In Progress,21.26,0,0,90.91054469952057,17.96
19801,2025-01-22,A1015,InDesign,Shared Self-Help Article,30.96,0,1,95.75643072248828,38.52
19802,2025-01-14,A1006,Photoshop,In Progress,24.89,0,0,96.00855071857413,10.96
19803,2025-01-24,A1016,InDesign,Remote Support,24.56,1,1,93.27547195860382,38.05
19804,2025-01-30,A1028,Photoshop,In Progress,21.17,0,1,92.96538512817541,44.99
19805,2025-01-02,A1024,Photoshop,Remote Support,25.79,0,1,93.05419546913238,10.31
19806,2025-01-06,A1025,Illustrator,Remote Support,19.81,0,1,92.40984856060108,10.63
19807,2025-01-14,A1009,InDesign,Remote Support,22.83,0,0,97.10356478382472,25.37
19808,2025-01-02,A1029,Photoshop,Remote Support,16.84,0,0,90.38640711293579,14.87
19809,2025-01-03,A1017,Illustrator,Shared Self-Help Article,26.62,0,1,96.45381229251711,37.6
19810,2025-01-30,A1025,Illustrator,Shared Self-Help Article,22.87,0,0,94.84906398377913,20.92
19811,2025-01-01,A1017,Illustrator,Remote Support,31.33,1,1,91.35226065532929,44.52
19812,2025-01-03,A1008,Illustrator,In Progress,33.38,1,1,95.26055023874977,39.96
19813,2025-01-03,A1016,Photoshop,In Progress,25.24,1,1,94.21441659122677,43.37
19814,2025-01-25,A1024,Premiere Pro,Remote Support,21.76,0,1,98.34708293212536,14.36
19815,2025-01-13,A1025,InDesign,Remote Support,16.69,0,0,92.39437038555408,28.6
19816,2025-01-17,A1000,Illustrator,Remote Support,25.94,0,0,94.39595218754359,21.39
19817,2025-01-14,A1024,Photoshop,Shared Self-Help Article,22.47,1,0,97.46582535966981,25.69
19818,2025-01-01,A1009,Premiere Pro,In Progress,24.11,1,0,98.24527108526918,47.93
19819,2025-01-26,A1020,Illustrator,In Progress,30.07,0,0,92.0303126268156,38.69
19820,2025-01-06,A1022,Photoshop,In Progress,17.3,0,1,97.45847847765145,26.86
19821,2025-01-03,A1023,Photoshop,Shared Self-Help Article,16.8,0,0,92.55148152607235,13.83
19822,2025-01-18,A1019,Premiere Pro,Shared Self-Help Article,20.24,1,0,99.84501288096344,32.24
19823,2025-01-31,A1002,Photoshop,In Progress,25.53,1,0,91.23593022077527,22.77
19824,2025-01-03,A1001,Illustrator,Remote Support,24.19,0,0,97.12864244302297,30.37
19825,2025-01-10,A1015,Illustrator,Remote Support,16.94,0,1,92.15174681540361,16.85
19826,2025-01-20,A1019,Premiere Pro,In Progress,25.2,0,1,99.60771024196627,40.4
19827,2025-01-03,A1004,Illustrator,In Progress,15.41,1,1,98.2028867749042,34.09
19828,2025-01-25,A1014,Photoshop,Remote Support,17.23,0,1,91.82533187111545,24.28
19829,2025-01-22,A1005,Photoshop,In Progress,20.84,0,1,92.39964478796591,20.9
19830,2025-01-22,A1014,Photoshop,Shared Self-Help Article,18.65,1,0,95.12929495597649,24.03
19831,2025-01-13,A1000,Photoshop,In Progress,25.87,0,1,98.61233182262646,22.52
19832,2025-01-28,A1012,Premiere Pro,Shared Self-Help Article,22.85,1,1,91.32301503592956,19.59
19833,2025-01-31,A1024,Acrobat,Remote Support,30.25,1,1,94.80481372492574,15.72
19834,2025-01-10,A1025,Photoshop,In Progress,20.18,1,0,90.96538156826468,28.64
19835,2025-01-27,A1023,InDesign,Shared Self-Help Article,20.81,1,0,97.30804905309058,25.92
19836,2025-01-31,A1008,Premiere Pro,In Progress,27.47,0,1,95.80978376581442,49.87
19837,2025-01-28,A1008,InDesign,In Progress,20.97,0,0,94.32495833490168,17.74
19838,2025-01-30,A1009,Premiere Pro,Shared Self-Help Article,28.89,0,0,95.09882181003537,37.27
